Player ID,First Name,Last Name,Team ID,Team,Roster URL,Missing Position,Missing Height,Missing Class
12405,Janaya,Prince-Baquer,468,Franklin Pierce,https://fpuravens.com/sports/womens-basketball/stats/2025-26,X,X,X
11453,Chelsea,Lavezzo,474,Georgian Court,https://gculions.com/sports/womens-basketball/stats/2025-26,X,X,X
15490,Martina,Howe,475,Glenville State,https://gstatepioneers.com/sports/womens-basketball/stats/2025-26,X,X,X
15029,Silvia,Moretti,476,Goldey Beacom,https://www.gbcathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15034,Reese,Gayton,477,Grand Valley State,https://gvsulakers.com/sports/womens-basketball/stats/2025-26,X,X,X
13924,Evie,Roach,479,Hawaii Hilo,https://hiloathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
12377,Tiana,Holland,480,Hawaii Pacific,https://hpusharks.com/sports/womens-basketball/stats/2025-26,X,,
12369,KalysaMarie,Ng,480,Hawaii Pacific,https://hpusharks.com/sports/womens-basketball/stats/2025-26,X,X,X
17627,Leamsi,Acuna,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17626,Jada,Barnes,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17630,Sienna,Cherwinski,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17634,Keana,Gosney,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17637,Jaden,Hill-Massarotti,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17635,Kya,Kanoho,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17636,Kyori,Lloyd,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17629,Riley,Sanz,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17632,Shade,Satica,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17631,Jordyn,Smith,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
17633,Kyra,Stewart,484,Humboldt State,https://humboldtathletics.com/sports/womens-basketball/stats/2025-26,,,X
15848,T,McLaren,485,Illinois Springfield,https://uisprairiestars.com/sports/womens-basketball/stats/2025-26,X,X,X
15158,Bella,Bosch,486,Indiana (PA),https://iupathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15159,Kamiya,Dambreville,486,Indiana (PA),https://iupathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15161,Raigan,McCalla,486,Indiana (PA),https://iupathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
10904,Isabella,Vent,486,Indiana (PA),https://iupathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
10903,Noami,Zulueta,486,Indiana (PA),https://iupathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15575,Willow,Thiel,488,Jamestown,https://jimmiepride.com/sports/womens-basketball/stats/2025-26,X,X,X
8940,Egypt,Coleman,489,Johnson C. Smith,https://goldenbullsports.com/sports/womens-basketball/stats/2025-26,X,X,X
13957,Jazmin,Chambers,490,Kentucky State,https://ksuthorobreds.com/sports/womens-basketball/stats/2025-26,X,X,X
13956,Shiyah,Forte,490,Kentucky State,https://ksuthorobreds.com/sports/womens-basketball/stats/2025-26,X,X,X
17982,-Iratxe,Amorrortu Sai,491,Kentucky Wesleyan,https://kwcpanthers.com/sports/womens-basketball/stats/2025-26,X,X,X
17651,Irat,Amorrortu Sainz,491,Kentucky Wesleyan,https://kwcpanthers.com/sports/womens-basketball/stats/2025-26,X,X,X
15677,Raven,Addison,492,King,https://www.kingtornado.com/sports/womens-basketball/stats/2025-26,X,X,X
15676,Le'Aije,Ellington,492,King,https://www.kingtornado.com/sports/womens-basketball/stats/2025-26,X,X,X
