Player ID,First Name,Last Name,Team,Season,Roster URL,Position,Height,Class
16364,Tyra,Robinson,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16365,Victoria,Dixon,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16366,Zoe,Canfield,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16367,Kendal,Brueggen,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16368,Angel,Scott,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16369,Blake,O'Grady,Missouri S&T,2025-26,https://minerathletics.com/sports/womens-basketball/stats/2025-26,,,
16370,Aaliyah,Holmes,UNRESOLVED (-1),2025-26,,,,
16371,Kisa,Unruh,UNRESOLVED (-1),2025-26,,,,
16372,Hannah,Moss,UNRESOLVED (-1),2025-26,,,,
16373,CJ,Rignell,UNRESOLVED (-1),2025-26,,,,
16374,Celina,Eisenhardt,UNRESOLVED (-1),2025-26,,,,
16375,Emily,Acton,UNRESOLVED (-1),2025-26,,,,
16376,Chloe,Percy,UNRESOLVED (-1),2025-26,,,,
16377,Janae,Black-Harmon,UNRESOLVED (-1),2025-26,,,,
16378,Halle,Jones,UNRESOLVED (-1),2025-26,,,,
16379,Kylie,Dunn,UNRESOLVED (-1),2025-26,,,,
16380,Emily,Green,UNRESOLVED (-1),2025-26,,,,
16381,Jaden,Newfarmer,UNRESOLVED (-1),2025-26,,,,
16382,Tayten,Dewey,UNRESOLVED (-1),2025-26,,,,
16383,Zayda,Pearson,UNRESOLVED (-1),2025-26,,,,
16384,J'Myra,London,UNRESOLVED (-1),2025-26,,,,
16385,Ekko,Hopkins,UNRESOLVED (-1),2025-26,,,,
16386,Liz,Holland,UNRESOLVED (-1),2025-26,,,,
16417,Elyse,Hebrink,UNRESOLVED (-1),2025-26,,,,
16418,Cassidy,Shute,UNRESOLVED (-1),2025-26,,,,
16432,Ianara,Morbidoni,UNRESOLVED (-1),2025-26,,,,
16433,Oliviya,Tinoco,UNRESOLVED (-1),2025-26,,,,
16434,Angelique,Taylor,UNRESOLVED (-1),2025-26,,,,
16435,Nateonia,Russell,UNRESOLVED (-1),2025-26,,,,
16436,Sariah,Bradley,UNRESOLVED (-1),2025-26,,,,
16437,Sophia,Rodriguez,UNRESOLVED (-1),2025-26,,,,
16438,Bryanna,Griffiths,UNRESOLVED (-1),2025-26,,,,
16439,Kayla,Smolley,UNRESOLVED (-1),2025-26,,,,
16440,Brooklyn,Davis,UNRESOLVED (-1),2025-26,,,,
16441,Skye,Pepp,UNRESOLVED (-1),2025-26,,,,
16442,Taniya,Tease,Rogers State,2025-26,https://rsuhillcats.com/sports/womens-basketball/stats/2025-26,,,
16443,Gabby,Rose,UNRESOLVED (-1),2025-26,,,,
16444,Kennedy,Bryan,UNRESOLVED (-1),2025-26,,,,
16445,Rihanna,Blanchard,UNRESOLVED (-1),2025-26,,,,
16446,Kaylee,Heinen,UNRESOLVED (-1),2025-26,,,,
16447,Amaya,Barnes,UNRESOLVED (-1),2025-26,,,,
16448,Neveah,Leeks,UNRESOLVED (-1),2025-26,,,,
16449,Lauren,Berg,UNRESOLVED (-1),2025-26,,,,
16450,Corrine,Cole,UNRESOLVED (-1),2025-26,,,,
16451,Lydia,Cobler,UNRESOLVED (-1),2025-26,,,,
16452,Mari,Tease,UNRESOLVED (-1),2025-26,,,,
16453,Maddie,Wilbeck,UNRESOLVED (-1),2025-26,,,,
16454,Mariah,Dightman,UNRESOLVED (-1),2025-26,,,,
16455,Mary,Walker,UNRESOLVED (-1),2025-26,,,,
16456,Tyme,Boettcher,UNRESOLVED (-1),2025-26,,,,
16457,Adriana,Howard,UNRESOLVED (-1),2025-26,,,,
16458,Bradi,Krager,UNRESOLVED (-1),2025-26,,,,
16459,Danika,Demers,UNRESOLVED (-1),2025-26,,,,
16460,Adeeya,Yanga,UNRESOLVED (-1),2025-26,,,,
16461,McKenna,Cone,UNRESOLVED (-1),2025-26,,,,
16462,Maddy,Raveling,UNRESOLVED (-1),2025-26,,,,
16463,Maddie,Hilgendorf,UNRESOLVED (-1),2025-26,,,,
16464,Jenna,Hallock,UNRESOLVED (-1),2025-26,,,,
16465,Mckenna,Scott,UNRESOLVED (-1),2025-26,,,,
16466,Grace,Neuberger,UNRESOLVED (-1),2025-26,,,,
16467,Rysaiah,Sitzman,UNRESOLVED (-1),2025-26,,,,
16468,Sophia,McCullough,UNRESOLVED (-1),2025-26,,,,
16469,Olivia,Mattson,UNRESOLVED (-1),2025-26,,,,
16470,Hayley,Humphrey,UNRESOLVED (-1),2025-26,,,,
16471,Ruthie,Hulton,UNRESOLVED (-1),2025-26,,,,
16472,Emily,Nothwehr,UNRESOLVED (-1),2025-26,,,,
16489,Jamie,Molina,Northwestern Oklahoma State,2025-26,https://riderangersride.com/sports/womens-basketball/stats/2025-26,,,
16490,Keira,Pineda,UNRESOLVED (-1),2025-26,,,,
16491,Akiva,Brown,UNRESOLVED (-1),2025-26,,,,
16492,Anna,McIntire,UNRESOLVED (-1),2025-26,,,,
16493,Sarah,Beltran,UNRESOLVED (-1),2025-26,,,,
16494,Mariah,Hall,UNRESOLVED (-1),2025-26,,,,
16495,Brooke,Bettis,UNRESOLVED (-1),2025-26,,,,
16496,Presley,Wilson,UNRESOLVED (-1),2025-26,,,,
16497,Mia,Curtis,UNRESOLVED (-1),2025-26,,,,
16498,Jenna,Avery,UNRESOLVED (-1),2025-26,,,,
16499,Mia,Brown,UNRESOLVED (-1),2025-26,,,,
16500,Felicity,Walters,UNRESOLVED (-1),2025-26,,,,
16501,Gresa,Arapi,UNRESOLVED (-1),2025-26,,,,
16502,Tatum,Suderman,UNRESOLVED (-1),2025-26,,,,
16503,Mattie,Rich,Northwestern Oklahoma State,2025-26,https://riderangersride.com/sports/womens-basketball/stats/2025-26,,,
16504,Carrington,Jones,UNRESOLVED (-1),2025-26,,,,
16505,Eniyah,Stinnette,UNRESOLVED (-1),2025-26,,,,
16506,Dezmariah,Soto,UNRESOLVED (-1),2025-26,,,,
16507,Jaylyn,Laguna,UNRESOLVED (-1),2025-26,,,,
16508,Ziul,Gonzalez,UNRESOLVED (-1),2025-26,,,,
16509,Kaylynn,Jean-Gilles,UNRESOLVED (-1),2025-26,,,,
16510,Maria,De Gracia,UNRESOLVED (-1),2025-26,,,,
16511,Kaylee,Llanos,UNRESOLVED (-1),2025-26,,,,
16512,Hermione,Hicks,UNRESOLVED (-1),2025-26,,,,
16513,Jessica,Carreras,UNRESOLVED (-1),2025-26,,,,
16514,Naomi,Barabie,UNRESOLVED (-1),2025-26,,,,
16515,Valeria,Cifuentes,UNRESOLVED (-1),2025-26,,,,
16516,Valeria,Castro,UNRESOLVED (-1),2025-26,,,,
16517,Savannah,Villarreal,UNRESOLVED (-1),2025-26,,,,
16518,Madison,Lippy,UNRESOLVED (-1),2025-26,,,,
16519,Maddie,Scharrenberg,UNRESOLVED (-1),2025-26,,,,
16520,Ja'Nya,Ferguson,UNRESOLVED (-1),2025-26,,,,
16521,Isabella,Rivera,UNRESOLVED (-1),2025-26,,,,
16522,Samantha,Vales,UNRESOLVED (-1),2025-26,,,,
16523,Samantha,Bautista,UNRESOLVED (-1),2025-26,,,,
16524,Jaliyah,Weekes,UNRESOLVED (-1),2025-26,,,,
16525,Julissa,Danglade,UNRESOLVED (-1),2025-26,,,,
16526,Morgan,Taylor,UNRESOLVED (-1),2025-26,,,,
16527,Kimora,Lee,UNRESOLVED (-1),2025-26,,,,
16528,Sophia,Taylor,UNRESOLVED (-1),2025-26,,,,
16539,Aubrie,Ickes,UNRESOLVED (-1),2025-26,,,,
16540,Morgan,Babb,UNRESOLVED (-1),2025-26,,,,
16541,Ava,Schultz,UNRESOLVED (-1),2025-26,,,,
16542,Hannah,Lisch,UNRESOLVED (-1),2025-26,,,,
16543,Ashlyn,Moorehead,UNRESOLVED (-1),2025-26,,,,
16544,Anna,Ignatoski,UNRESOLVED (-1),2025-26,,,,
16545,Darby,Lienerth,UNRESOLVED (-1),2025-26,,,,
16546,Emma,McElroy,UNRESOLVED (-1),2025-26,,,,
16547,Jenna,Tierman,UNRESOLVED (-1),2025-26,,,,
16548,Aleena,McCullough,UNRESOLVED (-1),2025-26,,,,
16563,Kera,Martinez,UNRESOLVED (-1),2025-26,,,,
16564,Brooke,Nails,UNRESOLVED (-1),2025-26,,,,
16565,Myah,Coleman,UNRESOLVED (-1),2025-26,,,,
16566,DeMia,Jackson,UNRESOLVED (-1),2025-26,,,,
16567,Camryn,Mackey,UNRESOLVED (-1),2025-26,,,,
16568,Chloe,Buckner,UNRESOLVED (-1),2025-26,,,,
16569,Mattie,Parham,UNRESOLVED (-1),2025-26,,,,
16570,Donnesia,Skinner,UNRESOLVED (-1),2025-26,,,,
16571,Jada,Douglas,UNRESOLVED (-1),2025-26,,,,
16572,Hadassah,Knotts,UNRESOLVED (-1),2025-26,,,,
16573,Alexis,Smith,UNRESOLVED (-1),2025-26,,,,
16575,Taylor,Wilson,UNRESOLVED (-1),2025-26,,,,
16576,Reese,Ericson,UNRESOLVED (-1),2025-26,,,,
16577,Kya,Smith,UNRESOLVED (-1),2025-26,,,,
16578,Brooke,Wilson,UNRESOLVED (-1),2025-26,,,,
16579,Camryn,Tade,UNRESOLVED (-1),2025-26,,,,
16580,Reganne,Reardon,UNRESOLVED (-1),2025-26,,,,
16581,Soleil,Montrose,UNRESOLVED (-1),2025-26,,,,
16582,Stella,Chartrand,UNRESOLVED (-1),2025-26,,,,
16583,Audrey,Annee,UNRESOLVED (-1),2025-26,,,,
16584,Jane,Preston,UNRESOLVED (-1),2025-26,,,,
16585,Kelly,Cramer,UNRESOLVED (-1),2025-26,,,,
16586,Landry,Sherrer,UNRESOLVED (-1),2025-26,,,,
16589,Nina,Solomon,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 6""",SO
16590,Adia,Dormu,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 10""",SO
16591,Leia,Brown,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 10""",JR
16592,Ayva,Tillmon,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 7""",JR
16593,Jayla,Lockhart,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 6""",FR
16594,A'Keira,Blue,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 9""",FR
16595,Tekiarah,Jones,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 4""",JR
16596,Daiyah,Ruger,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 3""",SO
16597,Sierre,Georges,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 10""",SO
16598,Kyra,McCrary,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,"5' 7""",SR
16599,Kindal,Glanton,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,,
16600,Tailin,Ward,Paine,2025-26,https://paineathletics.com/sports/womens-basketball/stats/2025-26,,,
16601,Alesha,Canady,UNRESOLVED (-1),2025-26,,,,
16602,Icesis,Nwafor,UNRESOLVED (-1),2025-26,,,,
16603,Zora,Hill,UNRESOLVED (-1),2025-26,,,,
16604,Alaijah,Kirk-Veal,UNRESOLVED (-1),2025-26,,,,
16605,Ry'Naisha,Barnes,UNRESOLVED (-1),2025-26,,,,
16606,TaKenya,James,UNRESOLVED (-1),2025-26,,,,
16607,Emory,Smith,UNRESOLVED (-1),2025-26,,,,
16608,Ty,Chisolm,UNRESOLVED (-1),2025-26,,,,
16609,Shamacus,Galloway,UNRESOLVED (-1),2025-26,,,,
16610,Mar'Reonna,Little,UNRESOLVED (-1),2025-26,,,,
16611,Briscia,Tejada,UNRESOLVED (-1),2025-26,,,,
16612,Zariah,Davis,UNRESOLVED (-1),2025-26,,,,
16613,Anderia,Jackson,UNRESOLVED (-1),2025-26,,,,
16614,Idrianna,Edwards,UNRESOLVED (-1),2025-26,,,,
16615,Alissa,Sandifer,UNRESOLVED (-1),2025-26,,,,
16616,Maya,Whitehead,UNRESOLVED (-1),2025-26,,,,
16617,Katie,Laufer,UNRESOLVED (-1),2025-26,,,,
16618,Kiara,Hayes,UNRESOLVED (-1),2025-26,,,,
16619,Briana,Moore,UNRESOLVED (-1),2025-26,,,,
16620,Destiny,McFadden,UNRESOLVED (-1),2025-26,,,,
16621,Zamarria,Green,UNRESOLVED (-1),2025-26,,,,
16622,Asia,Freeman,UNRESOLVED (-1),2025-26,,,,
16623,Minnie,Griffin,UNRESOLVED (-1),2025-26,,,,
16624,Azyah,Kirkland,UNRESOLVED (-1),2025-26,,,,
16625,Trinity,Hill,UNRESOLVED (-1),2025-26,,,,
16626,Samaya,Johnson,UNRESOLVED (-1),2025-26,,,,
16627,Mikayla,Raines,UNRESOLVED (-1),2025-26,,,,
16628,Kyra,Price,UNRESOLVED (-1),2025-26,,,,
16629,Savannah,Nicholson,UNRESOLVED (-1),2025-26,,,,
16630,Peyton,Looky,UNRESOLVED (-1),2025-26,,,,
16631,Danielle,Earley,UNRESOLVED (-1),2025-26,,,,
16632,Esther,Cole,UNRESOLVED (-1),2025-26,,,,
16633,Lexie,Ransom,UNRESOLVED (-1),2025-26,,,,
16634,Faith,Yellow,UNRESOLVED (-1),2025-26,,,,
16635,Maris,Payseur,UNRESOLVED (-1),2025-26,,,,
16636,Emily,Gamon,UNRESOLVED (-1),2025-26,,,,
16637,Lainie,Makris,UNRESOLVED (-1),2025-26,,,,
16638,Trinity,Nesbitt,UNRESOLVED (-1),2025-26,,,,
16639,Jabrica,Leslie,UNRESOLVED (-1),2025-26,,,,
16640,Danauje,Brooks,UNRESOLVED (-1),2025-26,,,,
16641,Shabrica,Leslie,UNRESOLVED (-1),2025-26,,,,
16642,Valmary,Nuñez,UNRESOLVED (-1),2025-26,,,,
16643,Rylan,Dundan,UNRESOLVED (-1),2025-26,,,,
16647,Jamilah,Hayles,UNRESOLVED (-1),2025-26,,,,
16648,Paris'Alana,Jones,UNRESOLVED (-1),2025-26,,,,
16651,T,Rogers,UNRESOLVED (-1),2025-26,,,,
16652,Nedisha,Ford,UNRESOLVED (-1),2025-26,,,,
16653,Sommer,Joseph,UNRESOLVED (-1),2025-26,,,,
16654,Zoey,McMickens,UNRESOLVED (-1),2025-26,,,,
16655,Jaycee,Williams,UNRESOLVED (-1),2025-26,,,,
16656,Skye,McCrae,UNRESOLVED (-1),2025-26,,,,
16657,Azya,Kirkland,UNRESOLVED (-1),2025-26,,,,
16658,Panjala,Curry,UNRESOLVED (-1),2025-26,,,,
16671,Laila,Stewart,UNRESOLVED (-1),2025-26,,,,
16672,Sa'Nya,Green,UNRESOLVED (-1),2025-26,,,,
16673,MyLeah,Young,UNRESOLVED (-1),2025-26,,,,
16674,Kaylee,Bennett,UNRESOLVED (-1),2025-26,,,,
16675,Paris,Beard,UNRESOLVED (-1),2025-26,,,,
16676,Brilee,Dousay,UNRESOLVED (-1),2025-26,,,,
16677,Sophia,Cortez,UNRESOLVED (-1),2025-26,,,,
16678,Aniya,Jackson,UNRESOLVED (-1),2025-26,,,,
16679,Zoe,Senganya,UNRESOLVED (-1),2025-26,,,,
16680,Haley,Perkins,UNRESOLVED (-1),2025-26,,,,
16681,Jordyn,Overton,UNRESOLVED (-1),2025-26,,,,
16682,Precious,Candler,UNRESOLVED (-1),2025-26,,,,
16683,Jade,Davis,UNRESOLVED (-1),2025-26,,,,
16684,Baylie,Harris,UNRESOLVED (-1),2025-26,,,,
16685,Silah,Flores,UNRESOLVED (-1),2025-26,,,,
16686,Kenya,Washington,UNRESOLVED (-1),2025-26,,,,
16689,Arianna,Mosley,UNRESOLVED (-1),2025-26,,,,
16690,Ella,Gilliam,UNRESOLVED (-1),2025-26,,,,
16691,Makayla,Hunter,UNRESOLVED (-1),2025-26,,,,
16692,Queen,Bradley,UNRESOLVED (-1),2025-26,,,,
16695,Tairat,Samuel  - Afolabi,Long Beach State,2025-26,,,,
16698,Kaylin,Zaal,Point Park,2025-26,https://pointparksports.com/sports/womens-basketball/stats/2025-26,,,
16706,Sydney,Pleat,Queens (NY),2025-26,https://queensknights.com/sports/womens-basketball/stats/2025-26,,,
16724,Grace,Stanley,UNRESOLVED (-1),2025-26,,,,
16728,Sydney,Lazenby,UNRESOLVED (-1),2025-26,,,,
16729,Talia,Vreugdenhil,UNRESOLVED (-1),2025-26,,,,
16730,Sophia,VanRaalte,UNRESOLVED (-1),2025-26,,,,
16731,Ava,VanHouwelingen,UNRESOLVED (-1),2025-26,,,,
16732,Zoe,Dejonge,UNRESOLVED (-1),2025-26,,,,
16733,Lauren,Van Dyk,UNRESOLVED (-1),2025-26,,,,
16734,Faith,Noble,UNRESOLVED (-1),2025-26,,,,
16735,Ava,Ffrese,UNRESOLVED (-1),2025-26,,,,
16736,Danielle,Zondag,UNRESOLVED (-1),2025-26,,,,
16737,Abigail,Hoogland,UNRESOLVED (-1),2025-26,,,,
16738,Megan,Moes,UNRESOLVED (-1),2025-26,,,,
16744,Jayla,Jones,UNRESOLVED (-1),2025-26,,,,
16745,Hallie,Fender,UNRESOLVED (-1),2025-26,,,,
16746,Sara,Shoemaker,UNRESOLVED (-1),2025-26,,,,
16747,Claire,Hall,UNRESOLVED (-1),2025-26,,,,
16748,Rachel,Darling,UNRESOLVED (-1),2025-26,,,,
16749,Lancey Joe,Bellamy,UNRESOLVED (-1),2025-26,,,,
16750,Nene,Owen,UNRESOLVED (-1),2025-26,,,,
16751,Marina,Perdiguero,UNRESOLVED (-1),2025-26,,,,
16752,Tajanique,Carter,UNRESOLVED (-1),2025-26,,,,
16753,Nevaeh,Spillman,UNRESOLVED (-1),2025-26,,,,
16754,Nadiyah,Cooper,UNRESOLVED (-1),2025-26,,,,
16755,Destiny,Hines,UNRESOLVED (-1),2025-26,,,,
16756,Alexus,Woodard,UNRESOLVED (-1),2025-26,,,,
16757,Sheridan,Curley,UNRESOLVED (-1),2025-26,,,,
16758,Jordan,Bianco,UNRESOLVED (-1),2025-26,,,,
16759,Emma,Perry,UNRESOLVED (-1),2025-26,,,,
16760,Ramyiah,Logan,UNRESOLVED (-1),2025-26,,,,
16761,Allison,Swank,UNRESOLVED (-1),2025-26,,,,
16762,Sa'Yere,Banks,UNRESOLVED (-1),2025-26,,,,
16763,Ivy,Lesley,UNRESOLVED (-1),2025-26,,,,
16764,Ainsley,Diepenbrock,UNRESOLVED (-1),2025-26,,,,
16765,Zady,Gundry,UNRESOLVED (-1),2025-26,,,,
16766,Candice,Dowell,UNRESOLVED (-1),2025-26,,,,
16767,Abby,White,UNRESOLVED (-1),2025-26,,,,
16768,Mykaela,Elliott,UNRESOLVED (-1),2025-26,,,,
16769,Ayden,Lippincott,UNRESOLVED (-1),2025-26,,,,
16770,Hannah,Neese,UNRESOLVED (-1),2025-26,,,,
16771,Aaliyah,Welch,UNRESOLVED (-1),2025-26,,,,
16789,Brooka,Jones,UNRESOLVED (-1),2025-26,,,,
16790,Reagan,Etzel,UNRESOLVED (-1),2025-26,,,,
16791,Brooke,Nice,UNRESOLVED (-1),2025-26,,,,
16792,Dina,Marchoud,UNRESOLVED (-1),2025-26,,,,
16793,Kyndall,Scott,UNRESOLVED (-1),2025-26,,,,
16794,Delani,Johnson,UNRESOLVED (-1),2025-26,,,,
16795,Annie,Chuckluck,UNRESOLVED (-1),2025-26,,,,
16796,Addison,Martin,UNRESOLVED (-1),2025-26,,,,
16797,Tea,Murray,UNRESOLVED (-1),2025-26,,,,
16798,Jashimailyz,Muniez,UNRESOLVED (-1),2025-26,,,,
16799,Sulybell,Melendez,UNRESOLVED (-1),2025-26,,,,
16800,Andrea,N.MendezColon,UNRESOLVED (-1),2025-26,,,,
16801,Samiya,Morris,UNRESOLVED (-1),2025-26,,,,
16802,Reshea,Pilgrim,UNRESOLVED (-1),2025-26,,,,
16803,UNKNOWN,TEAM,UNRESOLVED (-1),2025-26,,,,
16804,Clinnesha,Simmons,UNRESOLVED (-1),2025-26,,,,
16805,Jade,Studamire,UNRESOLVED (-1),2025-26,,,,
16806,Jamia,Brown,UNRESOLVED (-1),2025-26,,,,
16807,Destiny,Hill,UNRESOLVED (-1),2025-26,,,,
16808,Kennedy,Collins,UNRESOLVED (-1),2025-26,,,,
16809,Jasmyn,Studamire,UNRESOLVED (-1),2025-26,,,,
16810,LaTarius,Montgomery,UNRESOLVED (-1),2025-26,,,,
16811,Aaliyah,Ringold,UNRESOLVED (-1),2025-26,,,,
16812,Tieraney,Bolton,UNRESOLVED (-1),2025-26,,,,
16813,Kennedy,Hayes,UNRESOLVED (-1),2025-26,,,,
16814,Sheridan,Green,UNRESOLVED (-1),2025-26,,,,
16832,Anyce,Jefferson,San Francisco State,2025-26,https://sfstategators.com/sports/womens-basketball/stats/2025-26,,,
16833,Asia,Jackson,San Francisco State,2025-26,https://sfstategators.com/sports/womens-basketball/stats/2025-26,,,
16834,Karli,Muagututia,San Francisco State,2025-26,https://sfstategators.com/sports/womens-basketball/stats/2025-26,,,
16838,Paige,Yasukochi,UNRESOLVED (-1),2025-26,,,,
16839,Dara,Tokeshi,UNRESOLVED (-1),2025-26,,,,
16840,Dominique,Cabading,UNRESOLVED (-1),2025-26,,,,
16841,Ila,Giblin,UNRESOLVED (-1),2025-26,,,,
16842,Makena,Daggett,UNRESOLVED (-1),2025-26,,,,
16843,Emily,Ko,UNRESOLVED (-1),2025-26,,,,
16844,Kayla,Ikuma,UNRESOLVED (-1),2025-26,,,,
16845,Megan,Delgado,UNRESOLVED (-1),2025-26,,,,
16846,Nicole,Vanegas,UNRESOLVED (-1),2025-26,,,,
16847,Natalie,Durbin,Seattle Pacific,2025-26,https://spufalcons.com/sports/womens-basketball/stats/2025-26,,,
16848,Bella,Arrisgado,UNRESOLVED (-1),2025-26,,,,
16884,Sam,Crispe,Utah,2025-26,,,,
16902,Ah'Kiya,Pye,UNRESOLVED (-1),2025-26,,,,
16903,Leigha,Dennison,UNRESOLVED (-1),2025-26,,,,
16904,Janiah,Shular,UNRESOLVED (-1),2025-26,,,,
16905,Riley,James,UNRESOLVED (-1),2025-26,,,,
16906,Isabella,Martin,UNRESOLVED (-1),2025-26,,,,
16907,Valeria,Batista,UNRESOLVED (-1),2025-26,,,,
16908,Reagan,Iovino,UNRESOLVED (-1),2025-26,,,,
16909,Madison,Lusk,UNRESOLVED (-1),2025-26,,,,
16910,Kallie,Lusk,UNRESOLVED (-1),2025-26,,,,
16911,Brielle,George,UNRESOLVED (-1),2025-26,,,,
16912,Sofia,McNabb,Arkansas - Fort Smith,2025-26,https://uafortsmithlions.com/sports/womens-basketball/stats/2025-26,,,
16913,Lillian,Bates,UNRESOLVED (-1),2025-26,,,,
16914,Uriah,Jennings,UNRESOLVED (-1),2025-26,,,,
16915,Jasmine,Grant,UNRESOLVED (-1),2025-26,,,,
16916,Terriana,Gray,UNRESOLVED (-1),2025-26,,,,
16917,Kiara,Croskey,UNRESOLVED (-1),2025-26,,,,
16918,Bentlee,Chockley,UNRESOLVED (-1),2025-26,,,,
16919,Tyra,Myers,UNRESOLVED (-1),2025-26,,,,
16920,Mariana,Moody,UNRESOLVED (-1),2025-26,,,,
16921,Jordan,Mintz,UNRESOLVED (-1),2025-26,,,,
16922,Jaliyah,Benefield,UNRESOLVED (-1),2025-26,,,,
16923,MacKenzie,Feagin,UNRESOLVED (-1),2025-26,,,,
16924,Riley,Simmons,South Carolina Aiken,2025-26,https://pacersports.com/sports/womens-basketball/stats/2025-26,,,
16925,Hannah,Cail,UNRESOLVED (-1),2025-26,,,,
16926,Ava,McGlockton,UNRESOLVED (-1),2025-26,,,,
16927,Averie,Jones,UNRESOLVED (-1),2025-26,,,,
16928,Zaynah,Preston,Anderson (SC),2025-26,https://autrojans.com/sports/womens-basketball/stats/2025-26,,,
16929,Maddie,Millar,UNRESOLVED (-1),2025-26,,,,
16930,Kendall,Emener,UNRESOLVED (-1),2025-26,,,,
16931,Kiley,Graham,UNRESOLVED (-1),2025-26,,,,
16932,Jaleah,Storr,UNRESOLVED (-1),2025-26,,,,
16976,Anastyn,Pettlon,UNRESOLVED (-1),2025-26,,,,
16977,Brynn,Sebek,UNRESOLVED (-1),2025-26,,,,
16978,Carney,Black,UNRESOLVED (-1),2025-26,,,,
16979,Peyton,Tritz,UNRESOLVED (-1),2025-26,,,,
16980,Alison,Davis,UNRESOLVED (-1),2025-26,,,,
16981,Maddie,Demke,UNRESOLVED (-1),2025-26,,,,
16982,Breeley,King,UNRESOLVED (-1),2025-26,,,,
16983,Rhyanne,Mackling,UNRESOLVED (-1),2025-26,,,,
16996,Mya,Jiminez,South New Hampshire,2025-26,https://snhupenmen.com/sports/womens-basketball/stats/2025-26,,,
16997,Marta,Cutazzo,Bridgeport,2025-26,https://www.ubknights.com/sports/wbkb/2025-26/teams/bridgeport,,,
17000,Laia,Hernandez,Young Harris,2025-26,https://yhcathletics.com/sports/womens-basketball/stats/2025-26,,,
17016,Connie,Hughes,Southeast Oklahoma,2025-26,https://gosoutheastern.com/sports/womens-basketball/stats/2025-26,,,
17032,Nahia,Esnaola Agaen,Southwest Baptist,2025-26,https://www.sbubearcats.com/sports/womens-basketball/stats/2025-26,FWD/C,,SO
17034,Lilly,Nuytten,UNRESOLVED (-1),2025-26,,,,
17047,Kiara,Smith,Southwest Oklahoma,2025-26,https://swosuathletics.com/sports/womens-basketball/stats/2025-26,,,
17048,Maebry,Shields,Southwest Oklahoma,2025-26,https://swosuathletics.com/sports/womens-basketball/stats/2025-26,,,
17049,Ana,Vieira,Arkansas - Monticello,2025-26,https://www.uamsports.com/sports/womens-basketball/stats/2025-26,,,
17052,Klimentina,Modeva,Umass Lowell,2025-26,,,,
17056,Lillian,Meulemans,Black Hills State,2025-26,https://bhsuathletics.com/sports/womens-basketball/stats/2025-26,,,
17057,Novah,Carrasco,UNRESOLVED (-1),2025-26,,,,
17075,Taylor,Blunden,UNRESOLVED (-1),2025-26,,,,
17076,Trenti,Fleuker,UNRESOLVED (-1),2025-26,,,,
17077,Ava,Graham,UNRESOLVED (-1),2025-26,,,,
17078,Lauren,Sadowski,UNRESOLVED (-1),2025-26,,,,
17079,Brynn,Stambaugh,UNRESOLVED (-1),2025-26,,,,
17080,Skylar,Alexander,UNRESOLVED (-1),2025-26,,,,
17081,Natalya,Perez,UNRESOLVED (-1),2025-26,,,,
17082,Bianca,Berbick,UNRESOLVED (-1),2025-26,,,,
17083,Laney,Pearson,UNRESOLVED (-1),2025-26,,,,
17084,Lamaria,Williams,UNRESOLVED (-1),2025-26,,,,
17085,Jayla,Greene,UNRESOLVED (-1),2025-26,,,,
17086,Jasmine,Martinez,UNRESOLVED (-1),2025-26,,,,
17087,Jalayah,Ingram,UNRESOLVED (-1),2025-26,,,,
17088,Charlotte,O'Keefe,UNRESOLVED (-1),2025-26,,,,
17089,Gianna,Angiolet,UNRESOLVED (-1),2025-26,,,,
17090,Ivy,Brown,UNRESOLVED (-1),2025-26,,,,
17091,Erin,Maguire,UNRESOLVED (-1),2025-26,,,,
17092,Rylie,Whitehair,UNRESOLVED (-1),2025-26,,,,
17093,Kayla,Lorenz,UNRESOLVED (-1),2025-26,,,,
17094,Chazlyn,Dettor,UNRESOLVED (-1),2025-26,,,,
17095,Madison,Huhn,UNRESOLVED (-1),2025-26,,,,
17096,Sophia,Zufelt,UNRESOLVED (-1),2025-26,,,,
17097,Elizabeth,Romer,UNRESOLVED (-1),2025-26,,,,
